,F0,spectralCentroid,MFCC,energy,chroma,spectralFlux,spectralSpread,spectralEntropy,ZCR,loudness,energyEntropy,chromaDeviation,spectralRolloff
15b09Fa,[ 1164.],"[[ 0.15413456  0.1710354   0.18963588 ...,  0.          0.          0.        ]]","[[ -3.76726582e+01  -3.37883062e+01  -3.17812968e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.24694692e+00   3.17080056e+00   2.76535787e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.40725813e-01   5.49984848e-01   1.97560519e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  3.24148994e-02  -2.36904862e-01   1.93162849e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.12582368e-01  -1.03341609e-01   8.46267456e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.03682526e-01  -1.12761414e-01   4.39520768e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.71798907e-06   1.48719409e-05   1.19484364e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00025606  0.00938628  0.00063433 ...,  0.          0.          0.        ]
 [ 0.18164022  0.05685298  0.04423556 ...,  0.          0.          0.        ]
 [ 0.00030801  0.02415716  0.01371553 ...,  0.          0.          0.        ]
 ..., 
 [ 0.0008932   0.0078746   0.0037974  ...,  0.          0.          0.        ]
 [ 0.00315328  0.0148636   0.03626758 ...,  0.          0.          0.        ]
 [ 0.06592996  0.02441122  0.0404007  ...,  0.          0.          0.        ]]","[[ 0.          0.01855854  0.00966408 ...,  0.          0.          0.        ]]","[[ 0.23575599  0.23133118  0.23283477 ...,  0.          0.          0.        ]]","[[ 0.1555183   0.26475273  0.37427441 ...,  0.          0.          0.        ]]","[[ 0.05757196  0.01501877  0.04630788 ...,  0.          0.          0.        ]]",[ 2580.54451618],"[[ 1.87153418  1.78187822  1.84512931 ...,  0.          0.          0.        ]]","[[ 0.06202982  0.0275124   0.02088915 ...,  0.          0.          0.        ]]","[[ 0.015   0.06    0.0475 ...,  0.      0.      0.    ]]"
16a01Fc,[ 1461.],"[[ 0.22615303  0.4263915   0.28896548 ...,  0.          0.          0.        ]]","[[-35.87932715 -29.12759069 -25.04213041 ...,   0.           0.           0.        ]
 [  1.40002731   0.96231112   0.89633631 ...,   0.           0.           0.        ]
 [ -0.06736466   0.99161315   0.3685085  ...,   0.           0.           0.        ]
 ..., 
 [  0.16635872   0.24150161   0.41334433 ...,   0.           0.           0.        ]
 [ -0.20148164   0.27462844   0.37902788 ...,   0.           0.           0.        ]
 [  0.24859812  -0.03780302   0.75430844 ...,   0.           0.           0.        ]]","[[  6.19944533e-06   2.45199167e-04   7.77430882e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00021878  0.00130666  0.00123165 ...,  0.          0.          0.        ]
 [ 0.00605828  0.01481486  0.00162849 ...,  0.          0.          0.        ]
 [ 0.00095995  0.00583105  0.00171852 ...,  0.          0.          0.        ]
 ..., 
 [ 0.00050668  0.00541544  0.09099561 ...,  0.          0.          0.        ]
 [ 0.00094213  0.00639177  0.00043708 ...,  0.          0.          0.        ]
 [ 0.13949185  0.01329008  0.00544849 ...,  0.          0.          0.        ]]","[[ 0.          0.02925899  0.00910214 ...,  0.          0.          0.        ]]","[[ 0.25760051  0.27362929  0.24374396 ...,  0.          0.          0.        ]]","[[ 0.38115185  2.89614177  1.20907515 ...,  0.          0.          0.        ]]","[[ 0.03379224  0.18397997  0.21652065 ...,  0.          0.          0.        ]]",[ 3412.61791005],"[[ 2.96315425  2.00291026  2.39649381 ...,  0.          0.          0.        ]]","[[ 0.03916526  0.00501705  0.02606957 ...,  0.          0.          0.        ]]","[[ 0.01    0.7625  0.3225 ...,  0.      0.      0.    ]]"
16a04Fa,[ 1469.],"[[ 0.31850254  0.20862759  0.21769431 ...,  0.          0.          0.        ]]","[[-35.75506412 -27.33859898 -26.37396959 ...,   0.           0.           0.        ]
 [ -0.47366128   0.67319778  -0.04958122 ...,   0.           0.           0.        ]
 [ -0.83382927  -1.86530995  -2.06642641 ...,   0.           0.           0.        ]
 ..., 
 [ -0.11954761   0.13814115   0.17305053 ...,   0.           0.           0.        ]
 [ -0.10288334   0.43368599   0.63786381 ...,   0.           0.           0.        ]
 [  0.37037469   0.72285907   0.65804242 ...,   0.           0.           0.        ]]","[[  2.65308914e-06   1.00304277e-03   6.67938775e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00339463  0.01970295  0.00082158 ...,  0.          0.          0.        ]
 [ 0.0127223   0.01416171  0.08885937 ...,  0.          0.          0.        ]
 [ 0.01032987  0.0031985   0.00194033 ...,  0.          0.          0.        ]
 ..., 
 [ 0.00281858  0.01798017  0.01805531 ...,  0.          0.          0.        ]
 [ 0.00080103  0.00273626  0.00107142 ...,  0.          0.          0.        ]
 [ 0.01857168  0.00298706  0.0011566  ...,  0.          0.          0.        ]]","[[ 0.          0.0072954   0.00857875 ...,  0.          0.          0.        ]]","[[ 0.23671007  0.18898589  0.18915876 ...,  0.          0.          0.        ]]","[[ 2.19579665  1.30123574  1.02715099 ...,  0.          0.          0.        ]]","[[ 0.16395494  0.19524406  0.14017522 ...,  0.          0.          0.        ]]",[ 3950.83522815],"[[ 2.46393836  1.64983659  2.77018641 ...,  0.          0.          0.        ]]","[[ 0.00830512  0.01097251  0.02490247 ...,  0.          0.          0.        ]]","[[ 0.49    0.1625  0.1625 ...,  0.      0.      0.    ]]"
16a05Fc,[ 1794.],"[[ 0.19971027  0.46657834  0.24693753 ...,  0.          0.          0.        ]]","[[-39.49616903 -34.9722058  -26.64713156 ...,   0.           0.           0.        ]
 [  2.80768108  -0.76746798   0.6577525  ...,   0.           0.           0.        ]
 [  1.30501154   0.29882866  -0.1162106  ...,   0.           0.           0.        ]
 ..., 
 [ -0.41408893  -0.10721048  -0.67963347 ...,   0.           0.           0.        ]
 [ -0.31644732  -0.37001088  -0.40499992 ...,   0.           0.           0.        ]
 [ -0.21814478   0.18688968  -0.05359501 ...,   0.           0.           0.        ]]","[[  1.09549459e-06   7.45714112e-06   1.57596775e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00044205  0.00175831  0.00047274 ...,  0.          0.          0.        ]
 [ 0.08044064  0.00990628  0.02265937 ...,  0.          0.          0.        ]
 [ 0.01692443  0.00206057  0.03840656 ...,  0.          0.          0.        ]
 ..., 
 [ 0.00093146  0.0015578   0.00208249 ...,  0.          0.          0.        ]
 [ 0.00152184  0.00185392  0.00556229 ...,  0.          0.          0.        ]
 [ 0.04691179  0.01203054  0.00351102 ...,  0.          0.          0.        ]]","[[ 0.          0.02779048  0.00879604 ...,  0.          0.          0.        ]]","[[ 0.27509319  0.25296526  0.19806686 ...,  0.          0.          0.        ]]","[[ 0.15744683  3.03214842  1.53835458 ...,  0.          0.          0.        ]]","[[ 0.10012516  0.12390488  0.14893617 ...,  0.          0.          0.        ]]",[ 2902.65189094],"[[ 2.53039545  0.5690962   1.84058688 ...,  0.          0.          0.        ]]","[[ 0.03794894  0.00518755  0.01520789 ...,  0.          0.          0.        ]]","[[ 0.03   0.805  0.32  ...,  0.     0.     0.   ]]"
16a07Fa,[ 1562.],"[[ 0.3129535   0.22901795  0.23260085 ...,  0.          0.          0.        ]]","[[-36.46795218 -33.65928278 -28.17374881 ...,   0.           0.           0.        ]
 [ -0.0979699    0.70274279   0.94019709 ...,   0.           0.           0.        ]
 [  1.40742163   0.24850203  -0.59592978 ...,   0.           0.           0.        ]
 ..., 
 [ -0.08836137  -0.2131065    0.04841207 ...,   0.           0.           0.        ]
 [ -0.08114513  -0.38621152  -0.53318054 ...,   0.           0.           0.        ]
 [  0.36992475   0.11943874  -0.04671822 ...,   0.           0.           0.        ]]","[[  5.02862502e-06   1.28637226e-05   4.81346999e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00037817  0.00652221  0.00210645 ...,  0.          0.          0.        ]
 [ 0.03221668  0.01167752  0.03406131 ...,  0.          0.          0.        ]
 [ 0.00071262  0.01143068  0.02917588 ...,  0.          0.          0.        ]
 ..., 
 [ 0.00704419  0.00125159  0.00343663 ...,  0.          0.          0.        ]
 [ 0.00051853  0.00168327  0.00344559 ...,  0.          0.          0.        ]
 [ 0.039238    0.0734376   0.00355074 ...,  0.          0.          0.        ]]","[[ 0.          0.0093187   0.00757794 ...,  0.          0.          0.        ]]","[[ 0.22414897  0.19444971  0.21091214 ...,  0.          0.          0.        ]]","[[ 1.43149735  1.02390312  1.1612868  ...,  0.          0.          0.        ]]","[[ 0.11639549  0.02002503  0.09386733 ...,  0.          0.          0.        ]]",[ 3531.52601576],"[[ 2.69549401  1.7566327   1.51660221 ...,  0.          0.          0.        ]]","[[ 0.03380853  0.0188674   0.013477   ...,  0.          0.          0.        ]]","[[ 0.3675  0.3375  0.315  ...,  0.      0.      0.    ]]"
16a07Fb,[ 1592.],"[[ 0.26648689  0.28065175  0.26840868 ...,  0.          0.          0.        ]]","[[ -3.52926192e+01  -2.81389334e+01  -2.74815616e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.24427950e-01   6.13459915e-01   7.44992209e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -9.64977499e-01   8.44193762e-01   5.45784752e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  8.62227310e-02  -2.09221815e-02   6.11664650e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -7.03210892e-02   2.33070185e-01   9.33787999e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.95179485e-01   7.32157088e-01   7.94259498e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  3.20279983e-06   9.73498415e-04   1.86158134e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00287139  0.00025443  0.00027129 ...,  0.          0.          0.        ]
 [ 0.00921367  0.00213107  0.00078246 ...,  0.          0.          0.        ]
 [ 0.00935654  0.00155377  0.00060594 ...,  0.          0.          0.        ]
 ..., 
 [ 0.01071141  0.00843997  0.02839752 ...,  0.          0.          0.        ]
 [ 0.00301101  0.00345868  0.01939897 ...,  0.          0.          0.        ]
 [ 0.00459062  0.00187179  0.00364719 ...,  0.          0.          0.        ]]","[[ 0.          0.0024899   0.00345476 ...,  0.          0.          0.        ]]","[[ 0.21216784  0.18797335  0.19923075 ...,  0.          0.          0.        ]]","[[ 1.56652461  1.62789159  1.40804792 ...,  0.          0.          0.        ]]","[[ 0.06758448  0.13266583  0.18397997 ...,  0.          0.          0.        ]]",[ 2441.99672399],"[[ 0.32817519  1.81986886  3.04208045 ...,  0.          0.          0.        ]]","[[ 0.00889972  0.01575758  0.00974555 ...,  0.          0.          0.        ]]","[[ 0.355   0.37    0.3675 ...,  0.      0.      0.    ]]"
16b01Fa,[ 1541.],"[[ 0.20191043  0.17145856  0.22042885 ...,  0.          0.          0.        ]]","[[ -4.24541814e+01  -4.09560060e+01  -3.91977895e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  7.92530071e-01   1.94266408e+00   8.34468934e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  4.81453650e-01   3.24459827e-01   3.95297695e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [ -1.12270693e-01  -3.77660069e-02  -1.03823431e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.11711346e-02   6.19058679e-02  -6.84570544e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  9.63013898e-02   5.29953337e-02   2.34998566e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  6.54423433e-07   5.48967119e-07   5.35035193e-07 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.87134152e-05   7.95716957e-05   3.94622963e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.49745997e-04   4.03146429e-02   7.91300700e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  7.07069468e-05   2.68465822e-04   9.41089338e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  4.97544142e-05   1.93408234e-04   7.30563957e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  5.87659750e-05   6.02964850e-04   6.19658968e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.60202018e-01   1.32799211e-01   3.76067835e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.         0.0293561  0.0341452 ...,  0.         0.         0.       ]]","[[ 0.27740288  0.26144692  0.2409868  ...,  0.          0.          0.        ]]","[[ 0.06119495  0.08021175  0.54473146 ...,  0.          0.          0.        ]]","[[ 0.          0.00625782  0.01251564 ...,  0.          0.          0.        ]]",[ 1609.0637029],"[[ 3.15396119  3.0271317   2.92710018 ...,  0.          0.          0.        ]]","[[ 0.04407118  0.03856848  0.07400799 ...,  0.          0.          0.        ]]","[[ 0.     0.005  0.015 ...,  0.     0.     0.   ]]"
16b02Fd,[ 1679.],"[[ 0.60177868  0.73652621  0.70546377 ...,  0.          0.          0.        ]]","[[ -3.83166464e+01  -3.76300130e+01  -3.61712745e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -6.98586043e-02  -7.04994430e-01  -1.27084995e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  6.26687538e-01   5.73576935e-01   7.56002222e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  3.17703189e-01   1.20452985e-01   8.14321298e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.09961129e-01   2.62492862e-02   1.75869601e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -3.08819625e-01  -4.28590536e-01  -2.52099080e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  2.84103190e-06   5.28904720e-05   9.91793577e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00111848  0.00020115  0.00060346 ...,  0.          0.          0.        ]
 [ 0.02536392  0.0008181   0.00021208 ...,  0.          0.          0.        ]
 [ 0.00096426  0.00019374  0.0003836  ...,  0.          0.          0.        ]
 ..., 
 [ 0.00109504  0.00052759  0.00041874 ...,  0.          0.          0.        ]
 [ 0.00096849  0.00034709  0.00046009 ...,  0.          0.          0.        ]
 [ 0.00668125  0.00022481  0.00079224 ...,  0.          0.          0.        ]]","[[ 0.         0.0034403  0.0014393 ...,  0.         0.         0.       ]]","[[ 0.26089302  0.21156984  0.2221587  ...,  0.          0.          0.        ]]","[[ 2.89523062  2.00703645  2.28340542 ...,  0.          0.          0.        ]]","[[ 0.29161452  0.66833542  0.75844806 ...,  0.          0.          0.        ]]",[ 3012.77878378],"[[ 2.13714131  2.50608878  3.23622477 ...,  0.          0.          0.        ]]","[[ 0.00697529  0.00233385  0.00133453 ...,  0.          0.          0.        ]]","[[ 0.8975  0.9225  0.9275 ...,  0.      0.      0.    ]]"
16b03Fa,[ 1365.],"[[ 0.27680392  0.22960914  0.24658957 ...,  0.          0.          0.        ]]","[[ -4.28860744e+01  -4.28521775e+01  -4.19057742e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.15627476e+00   6.76763998e-01   8.64540406e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.27978462e-01   3.62812694e-01   3.69163880e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [ -8.33734652e-02   2.61041280e-02  -1.38189167e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -3.25527607e-02   1.70497786e-01   1.41495777e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -4.23049433e-02   1.80333415e-01   3.08552755e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  3.68053048e-08   7.76720754e-08   5.88167306e-08 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  7.10751877e-04   1.90802502e-04   8.92973819e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.62445246e-02   1.47009171e-02   3.69790754e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.07663494e-03   7.13235392e-05   4.72652097e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  7.32114189e-04   6.62492345e-05   5.79312296e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.81848486e-03   6.80535507e-04   2.48997307e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.24089171e-02   1.19788853e-01   7.83074360e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.02327242  0.00819573 ...,  0.          0.          0.        ]]","[[ 0.29156445  0.27519091  0.26689545 ...,  0.          0.          0.        ]]","[[ 0.63760066  0.30630745  0.70480191 ...,  0.          0.          0.        ]]","[[ 0.1339174   0.06758448  0.09136421 ...,  0.          0.          0.        ]]",[ 2515.3095237],"[[ 2.27301801  2.75926268  2.6136193  ...,  0.          0.          0.        ]]","[[ 0.10229196  0.04177163  0.04608463 ...,  0.          0.          0.        ]]","[[ 0.0075  0.0025  0.0125 ...,  0.      0.      0.    ]]"
16b03Fd,[ 1371.],"[[ 0.25767211  0.25276845  0.28698763 ...,  0.          0.          0.        ]]","[[ -3.86394688e+01  -3.94705654e+01  -4.13311482e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -9.07465204e-01  -5.77201259e-01   8.24366421e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -3.50229925e-01  -3.67485036e-01   4.25212169e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [ -7.39023683e-02   2.79008834e-02   1.98761457e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.63889159e-01   3.50065058e-01   4.42055577e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  1.93707099e-01   7.24680366e-03  -2.99293863e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  3.40714943e-07   2.00909794e-07   8.55823072e-08 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00047904  0.00125091  0.00027353 ...,  0.          0.          0.        ]
 [ 0.01720586  0.01327701  0.00895907 ...,  0.          0.          0.        ]
 [ 0.00888295  0.00203884  0.00148668 ...,  0.          0.          0.        ]
 ..., 
 [ 0.00097531  0.00049986  0.00056699 ...,  0.          0.          0.        ]
 [ 0.00621971  0.00193593  0.00092154 ...,  0.          0.          0.        ]
 [ 0.02683552  0.01022156  0.1172341  ...,  0.          0.          0.        ]]","[[ 0.          0.0029252   0.01207146 ...,  0.          0.          0.        ]]","[[ 0.19927418  0.21373852  0.28057587 ...,  0.          0.          0.        ]]","[[ 1.88974274  1.74607245  0.80917301 ...,  0.          0.          0.        ]]","[[ 0.19148936  0.12265332  0.0387985  ...,  0.          0.          0.        ]]",[ 3020.09602496],"[[ 3.25846417  2.91175342  3.21870764 ...,  0.          0.          0.        ]]","[[ 0.00849494  0.02797813  0.03916411 ...,  0.          0.          0.        ]]","[[ 0.24    0.23    0.0175 ...,  0.      0.      0.    ]]"
16b09Fb,[ 1393.],"[[ 0.28379358  0.25694067  0.26382014 ...,  0.          0.          0.        ]]","[[ -4.03349561e+01  -4.18672149e+01  -4.27569203e+01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.55483025e-01   9.54386025e-01   1.52505956e+00 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.02059204e-01   1.07702674e+00   9.67438648e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  1.92787821e-01   1.90116352e-01   2.94648644e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -2.20292640e-01  -3.00437235e-02   3.77895684e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [ -4.15385846e-02   2.93878280e-01   7.78557821e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  6.19894600e-08   8.51993136e-08   7.38358069e-08 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[  4.79071715e-04   1.48395789e-04   1.77025683e-04 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.73717334e-02   9.60898184e-02   1.13011664e-01 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.32608478e-03   1.24106199e-03   1.34093950e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 ..., 
 [  2.72308957e-03   5.53748912e-04   4.75447582e-05 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  3.52848055e-03   2.45420028e-03   1.24225719e-03 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]
 [  2.96453760e-02   6.44863599e-02   4.33109933e-02 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.          0.00670807  0.00220475 ...,  0.          0.          0.        ]]","[[ 0.23952143  0.2742751   0.29988443 ...,  0.          0.          0.        ]]","[[ 1.77718463  0.62732323  0.41918039 ...,  0.          0.          0.        ]]","[[ 0.16645807  0.0951189   0.10638298 ...,  0.          0.          0.        ]]",[ 2446.75969396],"[[ 3.13619179  2.57765642  2.25326162 ...,  0.          0.          0.        ]]","[[ 0.03411399  0.05202952  0.06424406 ...,  0.          0.          0.        ]]","[[ 0.33    0.0125  0.0125 ...,  0.      0.      0.    ]]"
16b10Fb,[ 1563.],"[[ 0.30934687  0.32695351  0.27471656 ...,  0.          0.          0.        ]]","[[-37.75668577 -37.19215993 -37.46473148 ...,   0.           0.           0.        ]
 [ -0.29099234  -0.26750986   0.51556352 ...,   0.           0.           0.        ]
 [  0.85696636   0.86354922   1.08778233 ...,   0.           0.           0.        ]
 ..., 
 [ -0.08934136   0.09256399   0.41052943 ...,   0.           0.           0.        ]
 [ -0.13612795  -0.04237294  -0.14303163 ...,   0.           0.           0.        ]
 [  0.31756419   0.54439698   0.5203263  ...,   0.           0.           0.        ]]","[[  9.60044484e-07   9.18247006e-07   1.09004057e-06 ...,   0.00000000e+00
    0.00000000e+00   0.00000000e+00]]","[[ 0.00106877  0.00154544  0.00052825 ...,  0.          0.          0.        ]
 [ 0.00777567  0.01205249  0.05295906 ...,  0.          0.          0.        ]
 [ 0.00236667  0.0042098   0.00064937 ...,  0.          0.          0.        ]
 ..., 
 [ 0.00092353  0.00164959  0.00103316 ...,  0.          0.          0.        ]
 [ 0.00108228  0.00165814  0.00088976 ...,  0.          0.          0.        ]
 [ 0.07967427  0.00844411  0.06661271 ...,  0.          0.          0.        ]]","[[ 0.          0.00504587  0.00598421 ...,  0.          0.          0.        ]]","[[ 0.21452084  0.20419928  0.22719177 ...,  0.          0.          0.        ]]","[[ 1.81508156  2.14688977  1.4909538  ...,  0.          0.          0.        ]]","[[ 0.19649562  0.30037547  0.18898623 ...,  0.          0.          0.        ]]",[ 2693.30503285],"[[ 3.27346941  3.26153291  3.21431695 ...,  0.          0.          0.        ]]","[[ 0.02160295  0.01087524  0.03190964 ...,  0.          0.          0.        ]]","[[ 0.365   0.3975  0.3325 ...,  0.      0.      0.    ]]"
