,F0,spectralCentroid,MFCC,energy,chroma,spectralFlux,spectralSpread,spectralEntropy,ZCR,loudness,energyEntropy,chromaDeviation,spectralRolloff
14b02Aa19,784.0,"[ 0.25846803  0.24033842  0.20723151  0.21071557  0.18192538  0.15808993
  0.16312129]","[[ -2.29118462e+01  -2.20836722e+01  -2.10985007e+01  -2.16137762e+01
   -2.20143685e+01  -2.26783885e+01  -2.41873007e+01]
 [  1.92289644e+00   1.75824403e+00   1.52142701e+00   1.14272696e+00
    2.45465908e+00   2.93537054e+00   2.79845304e+00]
 [ -1.20673168e-01  -4.63168689e-01  -1.35902427e+00  -1.50456615e+00
   -1.31721314e+00  -1.39527129e+00  -1.13719168e+00]
 [ -6.98036017e-01  -5.91811516e-01  -4.54773399e-01  -8.93164138e-02
    1.73401264e-01   2.69595519e-01   5.32230624e-01]
 [ -5.19348414e-01  -2.67599257e-01  -4.56384941e-01   4.15161248e-03
    4.10292491e-01   5.51136700e-01   5.20245035e-01]
 [ -2.84804342e-01   4.98812455e-02  -4.80086113e-01  -2.06792537e-01
   -3.45872156e-02  -1.47640964e-01  -1.50483407e-02]
 [ -4.84304674e-01  -3.17193575e-01  -2.92490306e-01  -1.45725724e-02
    4.09793240e-01   3.14852078e-01   7.46192969e-01]
 [ -7.97293553e-01  -8.44442959e-01  -1.02224502e+00  -9.42612627e-01
   -5.92950336e-01  -6.12755240e-01  -3.21549898e-01]
 [ -7.65425507e-02  -2.25059560e-01  -3.70377187e-01  -6.50214392e-01
    2.76222292e-02  -9.77893837e-02  -2.66878379e-02]
 [  3.94109356e-03  -5.59195180e-01  -7.14236402e-01  -1.43955206e+00
   -7.08350508e-01  -1.49898883e-01   1.07406010e-01]
 [  5.56302565e-01   9.34624801e-01   5.97407320e-01  -6.06105069e-01
   -8.33948935e-01  -4.41288803e-01  -3.05430742e-01]
 [  3.61253883e-01   9.44702100e-01   6.77168262e-01   1.97917280e-01
   -3.06956561e-01  -4.52409065e-01  -2.28571737e-01]]","[ 0.02494786  0.07318126  0.09085901  0.07396594  0.06224458  0.04234251
  0.01717408]","[[ 0.00227869  0.0032556   0.00203595  0.00057137  0.01128142  0.01282727
   0.00126117]
 [ 0.00693655  0.00437322  0.00194781  0.01650014  0.05244339  0.05877353
   0.01614439]
 [ 0.00831727  0.00291235  0.00373045  0.04620516  0.0766515   0.0150662
   0.00405298]
 [ 0.01604679  0.00568548  0.01353615  0.08875538  0.01529048  0.00593924
   0.00258613]
 [ 0.01097628  0.00849155  0.04647994  0.03520361  0.00322668  0.00398436
   0.00981055]
 [ 0.02685691  0.0316998   0.06589738  0.00558167  0.00442126  0.01613591
   0.01985799]
 [ 0.00475324  0.03214436  0.02349702  0.00072763  0.00391881  0.01759318
   0.00754704]
 [ 0.0499438   0.08325628  0.02892734  0.00137728  0.02427481  0.02189193
   0.00247875]
 [ 0.0327481   0.00879885  0.00315534  0.01358585  0.00670234  0.00382185
   0.00840929]
 [ 0.01522139  0.00230112  0.00382192  0.00462839  0.00345837  0.00948062
   0.0499543 ]]","[ 0.          0.0042582   0.00481539  0.00820841  0.00831325  0.00581159
  0.00723824]","[ 0.26274152  0.24410524  0.20621117  0.20553716  0.20344241  0.18837918
  0.19753452]","[ 0.82874019  0.76123437  1.03347112  1.14144731  0.80261952  0.66420415
  0.61526761]","[ 0.11639549  0.11889862  0.11514393  0.11764706  0.10012516  0.08385482
  0.06132666]",2322.75095523,"[ 2.42895329  3.09416216  3.28831102  3.29443116  3.29772027  3.189243
  2.96390045]","[ 0.01416633  0.02303198  0.02005954  0.02549428  0.0223362   0.01980169
  0.03225934]",[ 0.1275  0.115   0.145   0.1525  0.12    0.11    0.1025]
14b02Aa2,241.0,[ 0.15157283  0.11487714],"[[-22.66888564 -23.71785654]
 [  2.99750976   3.33168203]
 [  0.49258248   1.04848783]
 [ -0.0956069   -0.38503496]
 [ -0.20950329  -0.31395976]
 [ -0.40299066  -0.54402453]
 [ -0.3837558   -0.42193247]
 [ -0.37008753  -0.06784251]
 [ -0.58570355  -0.37523131]
 [ -0.91558388  -0.86283669]
 [ -0.40580254  -0.61098744]
 [ -0.20623419  -0.24455923]]",[ 0.25582309  0.19683878],"[[  4.07990059e-04   2.61002417e-04]
 [  1.04144241e-02   9.66275774e-03]
 [  1.31707094e-01   2.30007554e-01]
 [  1.72952024e-01   7.03272585e-02]
 [  1.97729491e-03   8.90177967e-03]
 [  1.75821108e-03   2.55085028e-03]
 [  7.25334645e-05   2.08159652e-05]
 [  1.01447598e-03   8.03375678e-04]
 [  9.27029110e-04   6.88991518e-04]
 [  1.12151448e-03   1.08400663e-03]]",[ 0.          0.01065928],[ 0.21985381  0.17747173],[ 0.07084085  0.04007857],[ 0.03128911  0.03128911],1421.45418498,[ 3.19954648  3.05402706],[ 0.05669739  0.06401661],[ 0.0325  0.0325]
14b02Aa3,2706.0,[ 0.21459055  0.29844545  0.45606308  0.62082763],"[[ -2.20719017e+01  -2.27256919e+01  -2.19746439e+01  -2.33579651e+01]
 [  1.75451863e+00   1.20292873e+00   1.94964529e+00   1.49563942e+00]
 [  5.69777267e-01   6.29483633e-01   3.28754728e-01   3.41954596e-01]
 [  1.23428012e-01   2.27256187e-01  -1.88968787e-01  -1.87976058e-01]
 [ -3.39758210e-01  -2.19162206e-01  -2.71085772e-01  -1.37041669e-01]
 [  1.02476167e-01   2.09547579e-01  -1.16615524e-01  -1.50426949e-01]
 [ -2.14945437e-01   1.03861866e-01  -2.79969045e-01   2.93249557e-03]
 [ -3.10006458e-01   1.22024090e-01  -3.35169010e-01  -3.39021093e-01]
 [ -4.84618376e-01  -3.21005794e-01  -4.62944485e-01  -3.73205642e-01]
 [ -8.80204342e-01  -1.18973927e+00  -9.89632566e-01  -5.77669523e-01]
 [ -5.39211555e-01  -9.81847426e-01  -6.15090956e-01  -4.88261246e-01]
 [ -5.88185550e-01  -9.09103878e-01  -4.38221106e-01  -3.54306462e-01]]",[ 0.12761165  0.18874446  0.14045121  0.07112008],"[[  7.62658290e-04   5.88292800e-04   7.10387785e-04   6.25663314e-04]
 [  4.75575574e-02   2.22731269e-02   4.74831738e-02   8.39305498e-03]
 [  2.30070184e-01   2.73999198e-01   1.26959260e-01   6.84573047e-03]
 [  1.46194184e-02   7.76828826e-03   5.98107305e-02   4.32190276e-03]
 [  1.55494565e-03   5.47351327e-04   4.90583498e-03   5.82006268e-03]
 [  5.85156564e-03   1.85355590e-03   2.23289493e-03   4.30033630e-03]
 [  2.79647635e-04   9.12292437e-05   3.15880375e-04   1.39269379e-03]
 [  9.36045267e-04   7.12505213e-05   1.06559863e-03   7.06616057e-04]
 [  1.32281292e-03   3.93897803e-04   1.97707175e-03   6.33102803e-03]
 [  2.79765058e-03   1.45748732e-03   1.75987000e-03   5.72155763e-03]]",[ 0.          0.00373334  0.01408797  0.00643919],[ 0.23077353  0.28344926  0.33890907  0.2969685 ],[ 0.39748772  0.39550897  1.32349221  2.42445845],[ 0.04005006  0.05006258  0.33917397  0.68585732],970.109272196,[ 3.23306405  3.28396827  3.07553195  3.28680894],[ 0.06290197  0.0750581   0.03739257  0.002509  ],[ 0.0575  0.06    0.755   0.9075]
14b02Aa4,888.0,[ 0.32571876  0.24773563  0.23176876],"[[ -2.52566407e+01  -2.19873799e+01  -2.17994633e+01]
 [  2.45095222e-01   1.49728221e+00   1.45737118e+00]
 [ -3.49243270e-02  -3.13550193e-01  -3.94527152e-01]
 [  5.41237939e-01  -2.05153430e-01  -2.60888894e-01]
 [ -9.43799476e-01  -1.07267017e+00  -1.08729403e+00]
 [  7.31737239e-02   3.59133574e-01   3.42532349e-01]
 [ -1.00471253e-01  -5.33753668e-03   2.53490276e-01]
 [ -2.85852606e-02  -7.07042105e-01  -7.77382245e-01]
 [  4.10505623e-01  -7.01576107e-01  -7.27546448e-01]
 [  2.05434458e-01  -6.55044397e-01  -1.13847515e+00]
 [ -1.01131311e-01   1.01678249e-01  -2.97492560e-01]
 [ -2.55569941e-01   1.18629356e-01   3.76343317e-02]]",[ 0.00278828  0.03703212  0.08959879],"[[ 0.00265631  0.00087898  0.0012003 ]
 [ 0.01208881  0.01168448  0.00628188]
 [ 0.0038412   0.02191632  0.05819941]
 [ 0.00388534  0.05781209  0.12309643]
 [ 0.00565125  0.03771477  0.00641567]
 [ 0.01675463  0.02252544  0.00958221]
 [ 0.00308539  0.00245681  0.00077902]
 [ 0.00230733  0.01235297  0.00215765]
 [ 0.01117373  0.00132008  0.0009998 ]
 [ 0.02620812  0.00474509  0.00106582]]",[ 0.          0.00643129  0.00455842],[ 0.25733323  0.23829634  0.23021542],[ 2.33625589  1.27502684  0.7525506 ],[ 0.08886108  0.15018773  0.1301627 ],1247.81809572,[ 1.91120823  2.24795348  3.05798451],[ 0.00686142  0.01665309  0.03531408],[ 0.5675  0.2225  0.1625]
14b02Aa5,905.0,[ 0.29724935  0.28428664  0.27021881  0.25524786  0.20637872],"[[ -2.34592105e+01  -2.27185880e+01  -2.26328728e+01  -2.25657807e+01
   -2.13414916e+01]
 [  1.98708259e+00   1.60686789e+00   1.30892928e+00   1.05030657e+00
    1.74880373e+00]
 [  2.51567623e-01   1.34686406e-01  -4.67030886e-01  -9.58548874e-01
   -1.08516694e+00]
 [  4.40913196e-01   5.89349620e-01   6.47341742e-01   4.87376528e-01
    5.97982663e-02]
 [ -9.66968248e-01  -3.49859293e-01  -2.51997828e-02   4.11106503e-01
   -2.64550354e-01]
 [  3.16301293e-02  -9.95601516e-02  -6.32807701e-01  -3.12043002e-01
   -4.87442006e-01]
 [  7.37550181e-01   4.92618307e-01   3.51795522e-02   2.46880011e-01
   -1.93413047e-02]
 [ -8.23079938e-01  -3.40507703e-01  -5.79485998e-01  -4.44054702e-01
   -7.62237362e-01]
 [  2.49292984e-01   1.62480811e-01   2.47107708e-01   1.82272931e-01
   -9.85775202e-02]
 [ -3.10818292e-01  -5.27571524e-01  -2.41650243e-01  -4.77958325e-01
   -7.92828471e-01]
 [  1.69723526e-02  -6.19707663e-01  -6.08381345e-01  -8.45910780e-01
   -7.49529892e-01]
 [ -5.12489299e-01  -6.60422844e-01  -6.36799035e-01  -9.00331816e-01
   -3.21990957e-01]]",[ 0.01987873  0.03850239  0.05384768  0.0601458   0.08034586],"[[ 0.0158981   0.01275326  0.02465048  0.0195176   0.00496944]
 [ 0.1681271   0.17832881  0.19750212  0.17999047  0.03442679]
 [ 0.00668934  0.01676974  0.00359214  0.01027821  0.13519184]
 [ 0.00612959  0.00686685  0.00114798  0.00196719  0.03338943]
 [ 0.00291997  0.00204235  0.00098556  0.00053111  0.00603955]
 [ 0.00782995  0.00540754  0.00208062  0.0011793   0.00229053]
 [ 0.00123818  0.00058428  0.00363795  0.00348477  0.00112085]
 [ 0.00550391  0.0072005   0.00349491  0.00854294  0.0086164 ]
 [ 0.00202377  0.00196678  0.00090584  0.00250785  0.00705781]
 [ 0.01114073  0.00874316  0.00219552  0.0006129   0.00159412]]",[ 0.          0.00227899  0.00272736  0.00152263  0.01101341],[ 0.27706944  0.26945215  0.24741429  0.23800249  0.21283537],[ 1.32938249  1.07042611  1.08960977  1.10660543  0.9375939 ],[ 0.11764706  0.09011264  0.12515645  0.12015019  0.10137672],1924.15306044,[ 3.14595231  3.1191814   3.2822199   3.30797801  3.27198827],[ 0.04488646  0.04764785  0.05354817  0.04847648  0.03639914],[ 0.21    0.195   0.1675  0.16    0.1375]
14b02Aa6,588.0,[ 0.16155984  0.15784602],"[[ -2.23814714e+01  -2.22215720e+01]
 [  2.75962734e+00   2.45348366e+00]
 [ -4.05030785e-01  -5.77498376e-01]
 [ -4.95427235e-01  -2.32087297e-01]
 [ -1.82006036e-01  -1.58041905e-01]
 [  4.40422737e-02   9.13292986e-03]
 [  3.82027250e-01   4.87736077e-01]
 [ -7.19096033e-01  -2.94478384e-01]
 [ -3.78133537e-01  -6.82692390e-01]
 [ -1.11433966e+00  -1.48335663e+00]
 [ -2.07282402e-01  -7.82186124e-01]
 [  5.34378655e-01   2.53916503e-01]]",[ 0.10723646  0.13628561],"[[  7.98162033e-04   4.49659903e-04]
 [  5.27199453e-03   6.72780939e-03]
 [  9.85902578e-03   2.17437561e-02]
 [  7.15971200e-02   1.17388288e-01]
 [  1.01750829e-01   5.26480178e-02]
 [  6.48819270e-03   5.04854207e-03]
 [  2.75768121e-04   9.79476767e-05]
 [  1.49349020e-03   6.34973414e-04]
 [  1.16823565e-03   5.94845743e-04]
 [  1.51578291e-03   1.11284832e-03]]",[ 0.          0.00355101],[ 0.19330654  0.1926851 ],[ 0.2660015  0.2631112],[ 0.08010013  0.0738423 ],2736.60866768,[ 2.98575498  3.23444298],[ 0.0319163   0.03348325],[ 0.07  0.07]
14b02Aa7,866.0,"[ 0.16013329  0.16478567  0.11155411  0.17943825  0.18859795  0.25322873
  0.29248943]","[[ -2.53589525e+01  -2.27973882e+01  -2.32130624e+01  -2.28901349e+01
   -2.28847696e+01  -2.43321494e+01  -2.54309074e+01]
 [  3.68394747e+00   2.78346246e+00   4.35008704e+00   2.27481779e+00
    3.09308573e+00   1.35909886e+00   2.96207334e-01]
 [ -2.43462769e-01  -8.14125214e-01  -1.06768067e+00  -1.19884535e+00
   -1.74828616e+00  -1.74462916e+00  -7.90183801e-01]
 [ -1.19367187e-01  -8.99494137e-01  -1.06879077e+00  -9.69372539e-01
    8.25953499e-01   1.45432287e+00   1.15133906e+00]
 [  1.10104028e-01  -4.93333753e-01   1.16926370e-01  -4.47220260e-01
    1.30006799e-01  -4.99043197e-02  -7.32446919e-01]
 [ -9.88078060e-01  -1.80979907e-01  -3.41565704e-01  -1.48573576e-01
   -3.04845992e-01  -4.06555951e-01   2.52618381e-01]
 [  4.51308447e-01  -4.10982791e-02   6.02251964e-01   5.84984627e-02
    8.02391672e-01   8.99846231e-01   4.23140069e-01]
 [ -1.45535796e-01  -1.34161867e-01  -1.81894841e-01  -4.49703282e-01
   -5.97920879e-01   2.49906214e-02  -2.43434149e-01]
 [ -1.30793525e-01  -4.28276362e-01  -5.16505487e-01  -1.09426144e+00
   -9.39357408e-01   1.12776918e-01   1.90765164e-01]
 [ -4.35371811e-01  -8.94974092e-01  -1.21767110e+00  -1.24421061e+00
   -5.36151975e-01   2.47552162e-01  -3.02549517e-01]
 [ -8.60921250e-02  -8.85343333e-01  -4.78488921e-01  -5.02078376e-01
    3.30257057e-02   5.90654967e-03  -3.45162988e-01]
 [ -1.00349694e-01  -4.63823219e-01  -1.49258674e-01   3.55988790e-01
    1.58694598e-01  -2.89181477e-01  -3.95126277e-02]]","[ 0.0128128   0.05431574  0.16618462  0.15890081  0.04990143  0.01174683
  0.00358872]","[[ 0.00654395  0.0067343   0.00310646  0.00027962  0.00204214  0.00634826
   0.00320074]
 [ 0.01463275  0.09330814  0.00843246  0.00255344  0.01094278  0.00794907
   0.00463045]
 [ 0.01615138  0.06572497  0.02987067  0.00673252  0.00812661  0.01214641
   0.00492139]
 [ 0.00734966  0.02643117  0.10842838  0.03241395  0.05658251  0.00972923
   0.00745192]
 [ 0.00565481  0.00890287  0.05023117  0.09857524  0.07988534  0.00294693
   0.00388615]
 [ 0.00723574  0.00545266  0.00510677  0.00281487  0.01888105  0.01335096
   0.00602935]
 [ 0.00181892  0.00033527  0.00028926  0.00049859  0.00485805  0.01022217
   0.00245996]
 [ 0.00258617  0.00204821  0.00048903  0.00045074  0.00288724  0.0055332
   0.00497107]
 [ 0.00418882  0.00140336  0.00045523  0.00016965  0.00177916  0.00518088
   0.01699792]
 [ 0.01355374  0.0022671   0.00121321  0.00030011  0.00451657  0.00480093
   0.01136262]]","[ 0.          0.01850806  0.01946316  0.01246325  0.01783476  0.01174321
  0.00612489]","[ 0.21114921  0.21606207  0.1608355   0.22618892  0.22738409  0.24087856
  0.23788536]","[ 0.25780061  0.24692869  0.09684459  0.18004223  0.82235184  0.96011962
  1.76199973]","[ 0.04255319  0.04505632  0.06257822  0.07884856  0.12265332  0.16020025
  0.18523154]",3329.12766352,"[ 3.24782384  2.59532878  3.07023543  2.99702394  2.5928511   2.4986405
  3.00671181]","[ 0.05085622  0.02847589  0.03104877  0.02747845  0.02420493  0.00338266
  0.00401808]",[ 0.055   0.0675  0.07    0.07    0.1525  0.175   0.23  ]
14b02Aa8,889.0,[ 0.23662322],"[[-21.34532055]
 [  1.33471111]
 [  0.11814611]
 [ -0.36243068]
 [ -0.83929556]
 [ -0.36411982]
 [ -0.14406591]
 [ -0.54802552]
 [ -0.72711326]
 [ -0.6676256 ]
 [  0.42277132]
 [  0.84974615]]",[ 0.10244669],"[[ 0.00112907]
 [ 0.00256279]
 [ 0.00697263]
 [ 0.00504378]
 [ 0.09371709]
 [ 0.09172752]
 [ 0.00062925]
 [ 0.0187299 ]
 [ 0.00178067]
 [ 0.00195839]]",[ 0.],[ 0.23273315],[ 0.77390285],[ 0.12140175],2781.89989036,[ 2.85110911],[ 0.03329794],[ 0.1375]
14b02Aa9,1418.0,"[ 0.41825771  0.44141096  0.37326797  0.34263025  0.34119286  0.29188584
  0.24228265]","[[ -2.69897926e+01  -2.65740130e+01  -2.53461461e+01  -2.42471802e+01
   -2.29936842e+01  -2.26085713e+01  -2.20279683e+01]
 [  1.33386292e+00   1.35509300e-01   8.98131573e-01   9.29090216e-01
    9.35530631e-01   3.07757088e-01   9.85926304e-01]
 [  1.58911991e+00   7.43590278e-01   3.11151212e-01   3.83670747e-01
    7.59552902e-02  -1.31569230e+00  -1.05855672e+00]
 [ -2.29159249e-01  -1.00452332e-01   1.12231159e+00   1.00090642e+00
    5.38078348e-01   2.27900581e-01   6.37233769e-02]
 [ -3.09283520e-01  -7.98948480e-01  -3.48684436e-01  -3.00553412e-01
    1.22817891e-01   4.01024235e-02  -4.84252822e-01]
 [  3.60120130e-01  -2.30922152e-02   5.24538349e-02   2.64820071e-01
   -7.12313729e-02  -6.74395686e-01  -7.91506000e-01]
 [  3.06975564e-01   5.51426710e-01   7.99464442e-01   8.57425088e-01
    4.19909136e-01   5.62843925e-02   1.84381215e-01]
 [ -1.65817256e-01  -3.47474738e-01  -2.46969385e-01  -6.57040467e-01
   -8.11128819e-01  -8.67546280e-01  -6.57660327e-01]
 [ -2.78935729e-01   6.34981582e-02   3.92506321e-01   1.23569890e-02
   -2.51510423e-01  -7.06777425e-01  -4.39669002e-01]
 [  1.83090444e-01   2.12274851e-01  -3.23122661e-01  -6.16597953e-01
   -6.38967782e-01  -9.87335960e-01  -8.50427201e-01]
 [ -2.27314060e-01  -1.34639101e-01   2.11708805e-02  -1.89689037e-01
   -3.91044668e-01  -5.73576743e-01  -7.38438772e-01]
 [ -1.21478852e-01   1.84954667e-01   2.35720603e-01   7.56730228e-02
    3.93065229e-01   5.08552555e-01   2.82598934e-02]]","[ 0.00312632  0.0052395   0.00676269  0.00924114  0.02055739  0.05566637
  0.0814093 ]","[[ 0.00029864  0.0005465   0.00068073  0.00108096  0.00067386  0.00104764
   0.00062761]
 [ 0.00851692  0.00355961  0.03753514  0.01182544  0.00631425  0.00144417
   0.00169647]
 [ 0.00960098  0.00181983  0.00324688  0.00811747  0.04737868  0.01541833
   0.01710341]
 [ 0.00816522  0.00160637  0.00905238  0.0256732   0.083506    0.10715212
   0.1029021 ]
 [ 0.00153054  0.0019859   0.00138875  0.00922708  0.00717251  0.01380471
   0.00676176]
 [ 0.26498275  0.16029191  0.11383271  0.02112437  0.00770812  0.00239522
   0.00445251]
 [ 0.00063529  0.00097725  0.00114261  0.00113084  0.00183552  0.00417142
   0.00452824]
 [ 0.00100754  0.00145924  0.00374774  0.00106094  0.00314598  0.00115318
   0.0011461 ]
 [ 0.00507498  0.00108813  0.00193351  0.01480525  0.01449371  0.00159848
   0.0006212 ]
 [ 0.01529175  0.0537863   0.03470433  0.04127066  0.01171954  0.00283661
   0.0121546 ]]","[ 0.          0.00251164  0.00227706  0.0042419   0.00291734  0.00479376
  0.00187499]","[ 0.31049935  0.29469331  0.29522342  0.26910216  0.26654939  0.2487591
  0.22555654]","[ 1.54931799  1.91332771  2.08752978  2.32981553  2.09326191  1.65004532
  1.38385482]","[ 0.13892365  0.29286608  0.28660826  0.2465582   0.22027534  0.15394243
  0.09762203]",2567.16029885,"[ 2.96007245  2.95767843  3.12506126  3.13053985  3.12570869  3.08442174
  3.23735123]","[ 0.07195095  0.04495669  0.03165546  0.01172916  0.0238319   0.0287361
  0.02755359]",[ 0.6875  0.7     0.6125  0.5325  0.55    0.2025  0.1675]
14b03Ad0,830.0,[ 0.24325694  0.26772617  0.22812503  0.19583299  0.10678673],"[[ -2.14588763e+01  -2.18966856e+01  -2.19026317e+01  -2.21008633e+01
   -2.48195737e+01]
 [  7.18388558e-01   8.61134459e-01   1.77781511e+00   2.66987920e+00
    3.63159380e+00]
 [ -9.86029392e-01  -3.18401830e-01   4.18080567e-01   4.15438609e-01
    1.65175005e-01]
 [  7.96440728e-01   7.04466724e-01   2.39067231e-01  -2.06962514e-01
   -1.10666965e+00]
 [ -7.89591537e-02   7.92728822e-02  -2.49419106e-01  -1.55741728e-01
   -4.43728218e-01]
 [ -5.89319509e-01  -8.77427069e-02  -3.76438048e-01  -2.21352585e-01
   -8.30478406e-01]
 [  4.30250544e-01   2.14057522e-01  -1.57666029e-02  -1.69396838e-01
   -4.85582625e-01]
 [ -9.06501871e-01  -8.05702419e-01  -4.88153228e-01  -3.72588106e-01
   -4.91854263e-01]
 [  2.55842910e-01  -1.05050663e-01   3.91126734e-01  -1.57522900e-01
   -5.37920681e-01]
 [ -5.81198072e-01  -9.96318753e-01  -6.58686190e-01  -6.99727008e-01
   -1.01322812e+00]
 [ -2.72882824e-01  -4.55917509e-01  -2.91232522e-01  -3.48645297e-01
   -9.80419637e-01]
 [ -3.90418618e-01  -5.27061478e-01  -6.26502665e-01  -6.06842226e-01
   -3.91771399e-01]]",[ 0.05659471  0.05988465  0.07019761  0.0989559   0.16785395],"[[  1.38142279e-02   1.08255701e-02   8.88382048e-03   8.04560469e-03
    5.40587445e-04]
 [  3.81071220e-02   9.72076869e-02   1.76685936e-01   1.45516140e-01
    8.66567179e-03]
 [  2.99877394e-02   4.87214163e-02   2.19272744e-02   6.11175259e-02
    2.53582567e-01]
 [  1.83619319e-02   2.91476814e-03   1.06513868e-02   2.96726305e-02
    5.01370395e-02]
 [  3.03921252e-03   1.69052748e-03   4.17735459e-03   1.64551030e-02
    9.43218137e-03]
 [  4.13498687e-03   1.81826775e-03   3.66016587e-03   2.62262599e-03
    2.00222756e-03]
 [  4.80452510e-03   2.84052230e-04   1.74123468e-04   1.24162387e-04
    1.54869403e-05]
 [  7.07244446e-03   1.94087399e-02   1.48094156e-02   7.95271671e-03
    4.73943293e-04]
 [  4.52979537e-03   2.31762527e-03   3.77171052e-03   1.77226486e-03
    2.44234968e-04]
 [  2.87028132e-03   2.95889673e-03   4.45902544e-03   4.75930436e-03
    3.36295240e-04]]",[ 0.          0.00382146  0.00407436  0.00365342  0.06142998],[ 0.19997954  0.23662167  0.22683169  0.23742742  0.16885185],[ 1.90060876  1.66433618  0.83641797  0.32027832  0.02328485],[ 0.17521902  0.1514393   0.13516896  0.07884856  0.03254068],1965.86469524,[ 3.12509084  3.3092841   3.29842314  3.20907708  3.20644001],[ 0.01132195  0.02762913  0.04716394  0.04017189  0.06957392],[ 0.2275  0.2275  0.155   0.0575  0.0325]
14b03Ad1,364.0,[ 0.1511865   0.159867    0.19296793  0.14996187  0.11873466],"[[ -2.31913796e+01  -2.25500712e+01  -2.39843012e+01  -2.27876755e+01
   -2.39517845e+01]
 [  3.11266905e+00   2.71152618e+00   1.11014432e+00   2.95718120e+00
    3.77784019e+00]
 [  1.13548860e+00   1.14665472e+00   2.12049595e-01   3.99984464e-01
    5.87678056e-01]
 [ -9.85078560e-01  -7.64941050e-01  -8.92533922e-01  -8.89385749e-01
   -3.39317357e-01]
 [ -6.55615739e-01  -9.34538146e-01  -8.72741791e-01  -9.07122599e-01
   -5.38551133e-01]
 [ -1.01932414e-02  -2.44196086e-02   1.26306403e-01  -1.92459531e-01
   -7.57855072e-01]
 [  4.30072469e-02   5.75396374e-02  -9.35775442e-02  -1.88283373e-01
   -3.97750414e-01]
 [ -1.78078749e-01  -1.37544301e-01  -8.28384878e-02  -1.37619026e-01
    8.47230988e-02]
 [ -2.92868454e-01  -2.87098418e-01  -5.09308836e-01  -3.84676201e-01
   -1.04317825e-01]
 [ -9.87426574e-01  -8.29493031e-01  -1.46129805e+00  -7.62089610e-01
   -3.41171111e-01]
 [ -5.83585420e-01  -5.74855523e-01  -1.09481418e+00  -6.17879967e-01
   -7.64858831e-01]
 [ -2.24396433e-01  -5.22292250e-01  -9.30072992e-01  -6.26744640e-01
   -4.80843460e-01]]",[ 0.10178881  0.15684548  0.16530287  0.16318779  0.17013071],"[[  1.33077837e-03   1.19901936e-03   2.60415439e-04   1.55853861e-03
    6.29051816e-03]
 [  2.75661111e-02   2.93683354e-02   1.02508525e-01   3.77499596e-02
    1.38107862e-02]
 [  1.49318364e-01   1.92022468e-01   1.84675916e-01   1.96397393e-01
    2.69251065e-01]
 [  6.22613280e-02   3.50342816e-02   1.23549228e-03   2.22203934e-02
    4.46262163e-04]
 [  1.28257917e-02   7.10468808e-03   1.83900461e-04   3.18439924e-03
    8.12055811e-04]
 [  5.40130123e-03   2.76932942e-03   9.88024078e-05   9.01794188e-04
    2.15090786e-03]
 [  9.47237327e-05   6.82014334e-05   2.24851242e-05   2.03060254e-04
    2.31412330e-05]
 [  7.20191667e-04   1.05452003e-03   2.10072250e-05   1.18889044e-03
    1.30309148e-03]
 [  2.02928217e-03   1.28893487e-03   4.50507605e-05   8.83884726e-04
    1.11357277e-03]
 [  2.15416002e-03   1.87986102e-03   4.50144835e-05   8.08640705e-04
    2.02307144e-03]]",[ 0.          0.00292877  0.03419018  0.0206827   0.01645794],[ 0.19356197  0.19649696  0.19977803  0.19696314  0.18322751],[ 0.15065206  0.1761461   0.16617236  0.11182151  0.03912783],[ 0.04005006  0.05131414  0.05757196  0.04881101  0.03254068],3899.62716167,[ 3.08069073  3.29968278  3.31147469  3.31222046  3.30438968],[ 0.04196653  0.05220702  0.05600361  0.05362102  0.07363187],[ 0.065   0.0625  0.06    0.06    0.055 ]
